# Region     : all 
# Cells      : 4096
# Volume     : 1.440000e-11
# Time       	max(T)	max(OH)	max(O)	max(p)	max(U)
0            	3.000000e+02	1.000000e+05	(0.000000e+00 0.000000e+00 0.000000e+00)
4.106e-05    	4.710130e+02	1.210480e-04	2.331020e-04	1.007100e+05	(1.844540e-01 2.801100e+00 0.000000e+00)
4.126e-05    	4.710430e+02	1.208810e-04	2.328160e-04	1.007550e+05	(2.096600e-01 2.737580e+00 0.000000e+00)
4.146e-05    	4.710030e+02	1.207020e-04	2.325060e-04	1.007570e+05	(2.712000e-01 2.549350e+00 0.000000e+00)
4.166e-05    	4.708990e+02	1.205170e-04	2.321850e-04	1.008030e+05	(3.575030e-01 2.239240e+00 0.000000e+00)
4.186e-05    	4.707450e+02	1.203400e-04	2.318750e-04	1.010160e+05	(5.697980e-01 1.814820e+00 0.000000e+00)
4.206e-05    	4.705600e+02	1.201910e-04	2.316010e-04	1.012330e+05	(7.241030e-01 1.289650e+00 0.000000e+00)
4.226e-05    	4.703960e+02	1.201360e-04	2.314560e-04	1.013900e+05	(7.653140e-01 6.799740e-01 0.000000e+00)
4.246e-05    	4.702800e+02	1.200990e-04	2.313610e-04	1.014730e+05	(7.505560e-01 6.953540e-01 0.000000e+00)
4.266e-05    	4.701270e+02	1.200790e-04	2.312970e-04	1.014700e+05	(8.683190e-01 1.003290e+00 0.000000e+00)
4.286e-05    	4.699040e+02	1.200500e-04	2.312290e-04	1.013780e+05	(1.243640e+00 1.646790e+00 0.000000e+00)
4.306e-05    	4.696530e+02	1.200080e-04	2.311830e-04	1.011990e+05	(1.560480e+00 2.227920e+00 0.000000e+00)
4.326e-05    	4.695040e+02	1.200190e-04	2.312190e-04	1.009410e+05	(1.776140e+00 2.699050e+00 0.000000e+00)
4.346e-05    	4.693870e+02	1.200520e-04	2.312720e-04	1.006200e+05	(1.987210e+00 3.020530e+00 0.000000e+00)
4.366e-05    	4.693050e+02	1.200880e-04	2.313330e-04	1.002560e+05	(2.082930e+00 3.162620e+00 0.000000e+00)
4.386e-05    	4.692510e+02	1.201220e-04	2.313960e-04	1.000760e+05	(2.026560e+00 3.127660e+00 0.000000e+00)
4.406e-05    	4.692080e+02	1.201540e-04	2.314570e-04	1.001090e+05	(1.824550e+00 2.939020e+00 0.000000e+00)
4.426e-05    	4.691610e+02	1.201820e-04	2.315170e-04	1.001150e+05	(1.509300e+00 2.581030e+00 0.000000e+00)
4.446e-05    	4.690980e+02	1.202130e-04	2.315790e-04	1.000920e+05	(1.168580e+00 2.084220e+00 0.000000e+00)
4.466e-05    	4.690120e+02	1.202500e-04	2.316530e-04	1.000430e+05	(9.347390e-01 1.498420e+00 0.000000e+00)
4.486e-05    	4.689010e+02	1.202940e-04	2.317390e-04	1.000000e+05	(7.187310e-01 8.805230e-01 0.000000e+00)
4.506e-05    	4.687710e+02	1.203460e-04	2.318390e-04	9.999990e+04	(6.578590e-01 6.198770e-01 0.000000e+00)
4.526e-05    	4.686210e+02	1.204000e-04	2.319430e-04	9.999990e+04	(5.405190e-01 8.954530e-01 0.000000e+00)
4.546e-05    	4.684680e+02	1.204490e-04	2.320420e-04	9.999980e+04	(3.797530e-01 1.469730e+00 0.000000e+00)
4.566e-05    	4.683320e+02	1.204900e-04	2.321310e-04	9.999970e+04	(3.215760e-01 1.924950e+00 0.000000e+00)
4.586e-05    	4.682280e+02	1.205190e-04	2.322020e-04	9.999960e+04	(2.776950e-01 2.246310e+00 0.000000e+00)
4.606e-05    	4.681690e+02	1.205300e-04	2.322470e-04	9.999960e+04	(2.386950e-01 2.432100e+00 0.000000e+00)
4.626e-05    	4.681650e+02	1.205200e-04	2.322600e-04	9.999950e+04	(2.100720e-01 2.515030e+00 0.000000e+00)
4.646e-05    	4.682210e+02	1.204880e-04	2.322360e-04	1.001310e+05	(2.008250e-01 2.509840e+00 0.000000e+00)
4.666e-05    	4.683320e+02	1.204320e-04	2.321720e-04	1.003270e+05	(1.919760e-01 2.413090e+00 0.000000e+00)
4.686e-05    	4.684910e+02	1.203540e-04	2.320680e-04	1.004720e+05	(1.843820e-01 2.241110e+00 0.000000e+00)
4.706e-05    	4.686910e+02	1.202590e-04	2.319320e-04	1.005710e+05	(2.785290e-01 2.114720e+00 0.000000e+00)
4.726e-05    	4.689210e+02	1.201520e-04	2.317710e-04	1.006310e+05	(3.995050e-01 1.990400e+00 0.000000e+00)
4.746e-05    	4.691630e+02	1.200390e-04	2.315920e-04	1.006650e+05	(4.802290e-01 1.773280e+00 0.000000e+00)
4.766e-05    	4.693880e+02	1.199220e-04	2.313980e-04	1.007390e+05	(5.399540e-01 1.466910e+00 0.000000e+00)
4.786e-05    	4.695740e+02	1.197990e-04	2.311910e-04	1.008440e+05	(5.352280e-01 1.085570e+00 0.000000e+00)
4.806e-05    	4.697050e+02	1.196790e-04	2.309810e-04	1.009370e+05	(4.893160e-01 6.517610e-01 0.000000e+00)
4.826e-05    	4.697710e+02	1.195690e-04	2.307830e-04	1.009880e+05	(4.812210e-01 2.477890e-01 0.000000e+00)
4.846e-05    	4.697680e+02	1.194730e-04	2.306130e-04	1.009790e+05	(5.716980e-01 5.353700e-01 0.000000e+00)
4.866e-05    	4.696960e+02	1.193940e-04	2.304800e-04	1.009080e+05	(6.819390e-01 8.318190e-01 0.000000e+00)
4.886e-05    	4.695590e+02	1.193420e-04	2.303870e-04	1.007810e+05	(1.120710e+00 1.172400e+00 0.000000e+00)
4.906e-05    	4.693670e+02	1.193170e-04	2.303410e-04	1.006160e+05	(1.496970e+00 1.479010e+00 0.000000e+00)
4.926e-05    	4.691350e+02	1.193200e-04	2.303430e-04	1.004930e+05	(1.742000e+00 1.710060e+00 0.000000e+00)
4.946e-05    	4.688790e+02	1.193510e-04	2.303940e-04	1.004080e+05	(1.827250e+00 1.860840e+00 0.000000e+00)
4.966e-05    	4.686130e+02	1.194050e-04	2.304890e-04	1.003020e+05	(1.756670e+00 1.954370e+00 0.000000e+00)
4.986e-05    	4.683540e+02	1.194800e-04	2.306240e-04	1.001740e+05	(1.559370e+00 2.021890e+00 0.000000e+00)
5.006e-05    	4.681180e+02	1.195690e-04	2.307900e-04	1.000400e+05	(1.296970e+00 2.044290e+00 0.000000e+00)
5.026e-05    	4.679200e+02	1.196690e-04	2.309780e-04	9.999950e+04	(1.300800e+00 1.999730e+00 0.000000e+00)
5.046e-05    	4.677720e+02	1.197710e-04	2.311760e-04	9.999950e+04	(1.278170e+00 1.876040e+00 0.000000e+00)
5.066e-05    	4.676810e+02	1.198710e-04	2.313730e-04	9.999950e+04	(1.205350e+00 1.663440e+00 0.000000e+00)
5.086e-05    	4.676510e+02	1.199620e-04	2.315590e-04	9.999960e+04	(1.121390e+00 1.360750e+00 0.000000e+00)
5.106e-05    	4.676820e+02	1.200410e-04	2.317250e-04	9.999970e+04	(1.047560e+00 9.738280e-01 0.000000e+00)
5.126e-05    	4.677680e+02	1.201020e-04	2.318620e-04	9.999980e+04	(9.042420e-01 5.204960e-01 0.000000e+00)
5.146e-05    	4.678970e+02	1.201450e-04	2.319660e-04	9.999990e+04	(7.008370e-01 7.239810e-01 0.000000e+00)
5.166e-05    	4.680560e+02	1.201690e-04	2.320350e-04	9.999990e+04	(4.390190e-01 9.335940e-01 0.000000e+00)
5.186e-05    	4.682180e+02	1.201690e-04	2.320610e-04	1.000030e+05	(2.028820e-01 1.229180e+00 0.000000e+00)
5.206e-05    	4.683470e+02	1.201360e-04	2.320270e-04	1.000340e+05	(2.034510e-01 1.702040e+00 0.000000e+00)
5.226e-05    	4.684370e+02	1.200720e-04	2.319390e-04	1.000710e+05	(2.047980e-01 2.105030e+00 0.000000e+00)
5.246e-05    	4.685040e+02	1.199960e-04	2.318250e-04	1.001020e+05	(2.065590e-01 2.420320e+00 0.000000e+00)
5.266e-05    	4.685620e+02	1.199200e-04	2.317080e-04	1.001230e+05	(2.084580e-01 2.657440e+00 0.000000e+00)
5.286e-05    	4.685880e+02	1.198340e-04	2.315700e-04	1.001430e+05	(2.118010e-01 2.765200e+00 0.000000e+00)
5.306e-05    	4.685880e+02	1.197430e-04	2.314210e-04	1.002380e+05	(2.168080e-01 2.731040e+00 0.000000e+00)
5.326e-05    	4.685730e+02	1.196500e-04	2.312680e-04	1.005560e+05	(2.207760e-01 2.551600e+00 0.000000e+00)
5.346e-05    	4.685480e+02	1.195580e-04	2.311150e-04	1.008330e+05	(2.236720e-01 2.235800e+00 0.000000e+00)
5.366e-05    	4.685290e+02	1.194700e-04	2.309700e-04	1.010480e+05	(2.260390e-01 1.798460e+00 0.000000e+00)
5.386e-05    	4.685280e+02	1.193930e-04	2.308440e-04	1.011870e+05	(2.281930e-01 1.266080e+00 0.000000e+00)
5.406e-05    	4.685540e+02	1.193310e-04	2.307410e-04	1.012460e+05	(2.299650e-01 6.740320e-01 0.000000e+00)
5.426e-05    	4.686050e+02	1.192840e-04	2.306620e-04	1.012270e+05	(3.672130e-01 2.979140e-01 0.000000e+00)
5.446e-05    	4.686590e+02	1.192420e-04	2.305930e-04	1.011380e+05	(6.759730e-01 8.098010e-01 0.000000e+00)
5.466e-05    	4.687060e+02	1.192020e-04	2.305270e-04	1.009920e+05	(9.431360e-01 1.307420e+00 0.000000e+00)
5.486e-05    	4.687380e+02	1.191670e-04	2.304690e-04	1.008030e+05	(1.153290e+00 1.707900e+00 0.000000e+00)
5.506e-05    	4.687450e+02	1.191380e-04	2.304210e-04	1.005980e+05	(1.290800e+00 1.991690e+00 0.000000e+00)
5.526e-05    	4.687180e+02	1.191180e-04	2.303880e-04	1.004840e+05	(1.341770e+00 2.150360e+00 0.000000e+00)
5.546e-05    	4.686550e+02	1.191100e-04	2.303740e-04	1.004210e+05	(1.377070e+00 2.187360e+00 0.000000e+00)
5.566e-05    	4.685540e+02	1.191170e-04	2.303850e-04	1.003590e+05	(1.364270e+00 2.152200e+00 0.000000e+00)
5.586e-05    	4.684190e+02	1.191390e-04	2.304240e-04	1.002850e+05	(1.295530e+00 2.050490e+00 0.000000e+00)
5.606e-05    	4.682600e+02	1.191790e-04	2.304930e-04	1.001930e+05	(1.186080e+00 1.875210e+00 0.000000e+00)
5.626e-05    	4.680860e+02	1.192360e-04	2.305930e-04	1.000890e+05	(1.214160e+00 1.644420e+00 0.000000e+00)
5.646e-05    	4.679100e+02	1.193090e-04	2.307210e-04	1.000020e+05	(1.235070e+00 1.381630e+00 0.000000e+00)
5.666e-05    	4.677450e+02	1.193940e-04	2.308750e-04	9.999990e+04	(1.165540e+00 1.150770e+00 0.000000e+00)
5.686e-05    	4.676010e+02	1.194880e-04	2.310450e-04	9.999970e+04	(9.932860e-01 9.199820e-01 0.000000e+00)
5.706e-05    	4.674850e+02	1.195830e-04	2.312210e-04	9.999960e+04	(7.259480e-01 6.605110e-01 0.000000e+00)
5.726e-05    	4.674060e+02	1.196740e-04	2.313930e-04	9.999950e+04	(3.944960e-01 3.951960e-01 0.000000e+00)
5.746e-05    	4.673720e+02	1.197570e-04	2.315560e-04	9.999950e+04	(2.823250e-01 6.541530e-01 0.000000e+00)
5.766e-05    	4.673880e+02	1.198280e-04	2.317000e-04	9.999950e+04	(2.262870e-01 9.332560e-01 0.000000e+00)
5.786e-05    	4.674540e+02	1.198830e-04	2.318180e-04	9.999950e+04	(2.114470e-01 1.171540e+00 0.000000e+00)
5.806e-05    	4.675720e+02	1.199190e-04	2.319020e-04	9.999960e+04	(2.023860e-01 1.364010e+00 0.000000e+00)
5.826e-05    	4.677350e+02	1.199340e-04	2.319490e-04	9.999970e+04	(1.949920e-01 1.516050e+00 0.000000e+00)
5.846e-05    	4.679360e+02	1.199250e-04	2.319540e-04	9.999980e+04	(1.898440e-01 1.645630e+00 0.000000e+00)
5.866e-05    	4.681600e+02	1.198930e-04	2.319150e-04	9.999990e+04	(1.871470e-01 1.751800e+00 0.000000e+00)
5.886e-05    	4.683930e+02	1.198380e-04	2.318330e-04	1.001010e+05	(1.870670e-01 1.771030e+00 0.000000e+00)
5.906e-05    	4.686170e+02	1.197630e-04	2.317130e-04	1.002640e+05	(1.895300e-01 1.741100e+00 0.000000e+00)
5.926e-05    	4.688170e+02	1.196730e-04	2.315620e-04	1.004190e+05	(1.942060e-01 1.686640e+00 0.000000e+00)
5.946e-05    	4.689790e+02	1.195730e-04	2.313900e-04	1.005490e+05	(2.005400e-01 1.586270e+00 0.000000e+00)
5.966e-05    	4.690940e+02	1.194710e-04	2.312080e-04	1.006460e+05	(2.078910e-01 1.436150e+00 0.000000e+00)
5.986e-05    	4.691570e+02	1.193730e-04	2.310280e-04	1.007060e+05	(2.337840e-01 1.232070e+00 0.000000e+00)
6.006e-05    	4.691700e+02	1.192850e-04	2.308640e-04	1.007350e+05	(2.768530e-01 9.712140e-01 0.000000e+00)
6.026e-05    	4.691360e+02	1.192150e-04	2.307260e-04	1.007480e+05	(3.291520e-01 6.541370e-01 0.000000e+00)
6.046e-05    	4.690640e+02	1.191650e-04	2.306220e-04	1.008070e+05	(4.810420e-01 4.686520e-01 0.000000e+00)
6.066e-05    	4.689640e+02	1.191380e-04	2.305580e-04	1.008600e+05	(6.695980e-01 6.722250e-01 0.000000e+00)
6.086e-05    	4.688480e+02	1.191350e-04	2.305330e-04	1.008700e+05	(8.022470e-01 8.784050e-01 0.000000e+00)
6.106e-05    	4.687210e+02	1.191500e-04	2.305430e-04	1.008300e+05	(8.777330e-01 1.157820e+00 0.000000e+00)
6.126e-05    	4.685910e+02	1.191800e-04	2.305820e-04	1.007380e+05	(9.273480e-01 1.503540e+00 0.000000e+00)
6.146e-05    	4.684710e+02	1.192230e-04	2.306460e-04	1.005960e+05	(1.029750e+00 1.788270e+00 0.000000e+00)
6.166e-05    	4.683650e+02	1.192740e-04	2.307300e-04	1.004110e+05	(1.117220e+00 1.982530e+00 0.000000e+00)
6.186e-05    	4.682770e+02	1.193310e-04	2.308270e-04	1.001940e+05	(1.175900e+00 2.070790e+00 0.000000e+00)
6.206e-05    	4.682090e+02	1.193910e-04	2.309330e-04	9.999980e+04	(1.209500e+00 2.061480e+00 0.000000e+00)
6.226e-05    	4.681590e+02	1.194520e-04	2.310450e-04	9.999980e+04	(1.222090e+00 1.957330e+00 0.000000e+00)
6.246e-05    	4.681250e+02	1.195140e-04	2.311580e-04	9.999980e+04	(1.150640e+00 1.752060e+00 0.000000e+00)
6.266e-05    	4.681040e+02	1.195740e-04	2.312710e-04	9.999990e+04	(9.980850e-01 1.457870e+00 0.000000e+00)
6.286e-05    	4.680960e+02	1.196330e-04	2.313820e-04	9.999990e+04	(8.262480e-01 1.093000e+00 0.000000e+00)
6.306e-05    	4.681020e+02	1.196920e-04	2.314930e-04	9.999990e+04	(6.225140e-01 6.808750e-01 0.000000e+00)
6.326e-05    	4.681180e+02	1.197480e-04	2.315990e-04	1.000000e+05	(3.934150e-01 2.966610e-01 0.000000e+00)
6.346e-05    	4.681450e+02	1.198010e-04	2.316970e-04	1.000000e+05	(2.600970e-01 4.847850e-01 0.000000e+00)
6.366e-05    	4.681610e+02	1.198380e-04	2.317690e-04	1.000000e+05	(2.567330e-01 9.307100e-01 0.000000e+00)
6.386e-05    	4.681670e+02	1.198540e-04	2.318080e-04	9.999990e+04	(2.510560e-01 1.325580e+00 0.000000e+00)
6.406e-05    	4.681930e+02	1.198670e-04	2.318400e-04	9.999990e+04	(2.417370e-01 1.649120e+00 0.000000e+00)
6.426e-05    	4.682310e+02	1.198680e-04	2.318510e-04	9.999980e+04	(2.283900e-01 1.885530e+00 0.000000e+00)
6.446e-05    	4.682750e+02	1.198550e-04	2.318390e-04	9.999980e+04	(2.172330e-01 2.050040e+00 0.000000e+00)
6.466e-05    	4.683300e+02	1.198300e-04	2.318060e-04	9.999980e+04	(2.131950e-01 2.123460e+00 0.000000e+00)
6.486e-05    	4.683990e+02	1.197950e-04	2.317540e-04	1.001580e+05	(2.091120e-01 2.094800e+00 0.000000e+00)
6.506e-05    	4.684860e+02	1.197520e-04	2.316880e-04	1.003480e+05	(2.054070e-01 1.969430e+00 0.000000e+00)
6.526e-05    	4.685900e+02	1.197020e-04	2.316090e-04	1.005080e+05	(2.025530e-01 1.758160e+00 0.000000e+00)
6.546e-05    	4.687120e+02	1.196490e-04	2.315220e-04	1.006320e+05	(2.009320e-01 1.476720e+00 0.000000e+00)
6.566e-05    	4.688480e+02	1.195940e-04	2.314300e-04	1.007160e+05	(2.008700e-01 1.144690e+00 0.000000e+00)
6.586e-05    	4.689900e+02	1.195400e-04	2.313350e-04	1.007590e+05	(2.308820e-01 8.749590e-01 0.000000e+00)
6.606e-05    	4.691270e+02	1.194860e-04	2.312390e-04	1.007620e+05	(3.604450e-01 6.651580e-01 0.000000e+00)
6.626e-05    	4.692450e+02	1.194330e-04	2.311400e-04	1.007290e+05	(4.506740e-01 4.309880e-01 0.000000e+00)
6.646e-05    	4.693350e+02	1.193830e-04	2.310440e-04	1.006660e+05	(5.024180e-01 5.008610e-01 0.000000e+00)
6.666e-05    	4.693910e+02	1.193390e-04	2.309580e-04	1.006390e+05	(5.268880e-01 7.751350e-01 0.000000e+00)
6.686e-05    	4.694050e+02	1.193050e-04	2.308860e-04	1.006080e+05	(6.375420e-01 1.000290e+00 0.000000e+00)
6.706e-05    	4.693760e+02	1.192850e-04	2.308360e-04	1.005500e+05	(7.438820e-01 1.172270e+00 0.000000e+00)
6.726e-05    	4.693060e+02	1.192800e-04	2.308120e-04	1.004600e+05	(8.402350e-01 1.293560e+00 0.000000e+00)
6.746e-05    	4.691990e+02	1.192940e-04	2.308190e-04	1.003420e+05	(9.635460e-01 1.416670e+00 0.000000e+00)
6.766e-05    	4.690640e+02	1.193250e-04	2.308580e-04	1.002020e+05	(1.081510e+00 1.492520e+00 0.000000e+00)
6.786e-05    	4.689120e+02	1.193750e-04	2.309300e-04	1.000520e+05	(1.136460e+00 1.517620e+00 0.000000e+00)
6.806e-05    	4.687540e+02	1.194400e-04	2.310320e-04	9.999990e+04	(1.121060e+00 1.487690e+00 0.000000e+00)
6.826e-05    	4.686030e+02	1.195190e-04	2.311610e-04	9.999980e+04	(1.036740e+00 1.403070e+00 0.000000e+00)
6.846e-05    	4.684720e+02	1.196080e-04	2.313100e-04	9.999980e+04	(8.942490e-01 1.269830e+00 0.000000e+00)
6.866e-05    	4.683720e+02	1.197020e-04	2.314720e-04	9.999970e+04	(7.510020e-01 1.094100e+00 0.000000e+00)
6.886e-05    	4.683090e+02	1.197970e-04	2.316390e-04	9.999960e+04	(6.339950e-01 8.799630e-01 0.000000e+00)
6.906e-05    	4.682900e+02	1.198880e-04	2.318040e-04	9.999960e+04	(5.109210e-01 6.336620e-01 0.000000e+00)
6.926e-05    	4.683150e+02	1.199730e-04	2.319580e-04	9.999960e+04	(3.955620e-01 3.598750e-01 0.000000e+00)
6.946e-05    	4.683830e+02	1.200460e-04	2.320950e-04	9.999970e+04	(3.736280e-01 3.055150e-01 0.000000e+00)
6.966e-05    	4.684890e+02	1.201060e-04	2.322090e-04	9.999970e+04	(3.270610e-01 5.526130e-01 0.000000e+00)
6.986e-05    	4.686260e+02	1.201500e-04	2.322950e-04	9.999980e+04	(2.506130e-01 7.737260e-01 0.000000e+00)
7.006e-05    	4.687810e+02	1.201760e-04	2.323480e-04	9.999990e+04	(2.058430e-01 9.724150e-01 0.000000e+00)
7.026e-05    	4.689380e+02	1.201790e-04	2.323610e-04	9.999990e+04	(2.037640e-01 1.230910e+00 0.000000e+00)
7.046e-05    	4.690860e+02	1.201600e-04	2.323340e-04	1.000160e+05	(2.032330e-01 1.459290e+00 0.000000e+00)
7.066e-05    	4.692320e+02	1.201290e-04	2.322830e-04	1.000820e+05	(2.041270e-01 1.650260e+00 0.000000e+00)
7.086e-05    	4.693680e+02	1.200880e-04	2.322130e-04	1.001490e+05	(2.061710e-01 1.777680e+00 0.000000e+00)
7.106e-05    	4.694820e+02	1.200370e-04	2.321210e-04	1.002070e+05	(2.090490e-01 1.831080e+00 0.000000e+00)
7.126e-05    	4.695720e+02	1.199780e-04	2.320140e-04	1.002590e+05	(2.124080e-01 1.803150e+00 0.000000e+00)
7.146e-05    	4.696380e+02	1.199160e-04	2.318990e-04	1.003320e+05	(2.163050e-01 1.690730e+00 0.000000e+00)
7.166e-05    	4.696830e+02	1.198550e-04	2.317850e-04	1.004840e+05	(2.276390e-01 1.495570e+00 0.000000e+00)
7.186e-05    	4.697110e+02	1.198000e-04	2.316770e-04	1.006270e+05	(2.423510e-01 1.224730e+00 0.000000e+00)
7.206e-05    	4.697290e+02	1.197530e-04	2.315840e-04	1.007400e+05	(2.557930e-01 8.907060e-01 0.000000e+00)
7.226e-05    	4.697400e+02	1.197180e-04	2.315110e-04	1.008140e+05	(2.687060e-01 5.108050e-01 0.000000e+00)
7.246e-05    	4.697500e+02	1.196970e-04	2.314610e-04	1.008450e+05	(2.787300e-01 2.873160e-01 0.000000e+00)
7.266e-05    	4.697550e+02	1.196880e-04	2.314300e-04	1.008290e+05	(4.301140e-01 5.160990e-01 0.000000e+00)
7.286e-05    	4.697510e+02	1.196860e-04	2.314140e-04	1.007690e+05	(6.000090e-01 8.814860e-01 0.000000e+00)
7.306e-05    	4.697390e+02	1.196920e-04	2.314110e-04	1.006660e+05	(7.502130e-01 1.198150e+00 0.000000e+00)
7.326e-05    	4.697210e+02	1.197050e-04	2.314220e-04	1.005270e+05	(8.702140e-01 1.447770e+00 0.000000e+00)
7.346e-05    	4.696950e+02	1.197240e-04	2.314470e-04	1.003600e+05	(9.557740e-01 1.616250e+00 0.000000e+00)
7.366e-05    	4.696630e+02	1.197510e-04	2.314850e-04	1.001760e+05	(9.995400e-01 1.696280e+00 0.000000e+00)
7.386e-05    	4.696230e+02	1.197850e-04	2.315360e-04	1.000950e+05	(1.004270e+00 1.686190e+00 0.000000e+00)
7.406e-05    	4.695760e+02	1.198260e-04	2.316010e-04	1.000640e+05	(9.711920e-01 1.617480e+00 0.000000e+00)
7.426e-05    	4.695230e+02	1.198750e-04	2.316790e-04	1.000340e+05	(9.056360e-01 1.486030e+00 0.000000e+00)
7.446e-05    	4.694680e+02	1.199300e-04	2.317700e-04	1.000070e+05	(8.175440e-01 1.290620e+00 0.000000e+00)
7.466e-05    	4.694120e+02	1.199910e-04	2.318730e-04	1.000000e+05	(7.115040e-01 1.046940e+00 0.000000e+00)
7.486e-05    	4.693610e+02	1.200590e-04	2.319870e-04	9.999990e+04	(5.928020e-01 7.717260e-01 0.000000e+00)
7.506e-05    	4.693190e+02	1.201310e-04	2.321100e-04	9.999990e+04	(4.684080e-01 5.023960e-01 0.000000e+00)
7.526e-05    	4.692910e+02	1.202050e-04	2.322360e-04	9.999980e+04	(3.408860e-01 3.506630e-01 0.000000e+00)
7.546e-05    	4.692770e+02	1.202750e-04	2.323580e-04	9.999980e+04	(3.031190e-01 4.296460e-01 0.000000e+00)
7.566e-05    	4.692810e+02	1.203380e-04	2.324700e-04	9.999980e+04	(2.670150e-01 7.129790e-01 0.000000e+00)
7.586e-05    	4.693080e+02	1.203920e-04	2.325670e-04	9.999970e+04	(2.371080e-01 9.532020e-01 0.000000e+00)
7.606e-05    	4.693610e+02	1.204340e-04	2.326450e-04	9.999970e+04	(2.202210e-01 1.142940e+00 0.000000e+00)
7.626e-05    	4.694410e+02	1.204620e-04	2.327000e-04	9.999970e+04	(2.150060e-01 1.282370e+00 0.000000e+00)
7.646e-05    	4.695480e+02	1.204760e-04	2.327300e-04	9.999980e+04	(2.102310e-01 1.387740e+00 0.000000e+00)
7.666e-05    	4.696810e+02	1.204750e-04	2.327350e-04	9.999980e+04	(2.062020e-01 1.440080e+00 0.000000e+00)
7.686e-05    	4.698330e+02	1.204610e-04	2.327140e-04	1.000340e+05	(2.032430e-01 1.441960e+00 0.000000e+00)
7.706e-05    	4.699980e+02	1.204330e-04	2.326680e-04	1.001280e+05	(2.016100e-01 1.397170e+00 0.000000e+00)
7.726e-05    	4.701660e+02	1.203940e-04	2.326020e-04	1.002130e+05	(2.014500e-01 1.310290e+00 0.000000e+00)
7.746e-05    	4.703290e+02	1.203480e-04	2.325190e-04	1.002920e+05	(2.028140e-01 1.186140e+00 0.000000e+00)
7.766e-05    	4.704780e+02	1.202970e-04	2.324240e-04	1.003790e+05	(2.056510e-01 1.029270e+00 0.000000e+00)
7.786e-05    	4.706070e+02	1.202450e-04	2.323250e-04	1.004550e+05	(2.097690e-01 8.439520e-01 0.000000e+00)
7.806e-05    	4.707090e+02	1.201960e-04	2.322270e-04	1.005090e+05	(2.148990e-01 6.344790e-01 0.000000e+00)
7.826e-05    	4.707810e+02	1.201530e-04	2.321360e-04	1.005390e+05	(2.347380e-01 4.056160e-01 0.000000e+00)
7.846e-05    	4.708210e+02	1.201200e-04	2.320600e-04	1.005440e+05	(2.721440e-01 2.807620e-01 0.000000e+00)
7.866e-05    	4.708300e+02	1.200980e-04	2.320020e-04	1.005300e+05	(3.380520e-01 3.371820e-01 0.000000e+00)
7.886e-05    	4.708090e+02	1.200900e-04	2.319650e-04	1.005130e+05	(4.734990e-01 5.199630e-01 0.000000e+00)
7.906e-05    	4.707620e+02	1.200940e-04	2.319520e-04	1.004850e+05	(6.165230e-01 7.475930e-01 0.000000e+00)
7.926e-05    	4.706950e+02	1.201130e-04	2.319630e-04	1.004370e+05	(7.222430e-01 9.507080e-01 0.000000e+00)
7.946e-05    	4.706140e+02	1.201450e-04	2.319980e-04	1.003700e+05	(7.841790e-01 1.121860e+00 0.000000e+00)
7.966e-05    	4.705270e+02	1.201880e-04	2.320560e-04	1.002830e+05	(8.110570e-01 1.253380e+00 0.000000e+00)
7.986e-05    	4.704420e+02	1.202430e-04	2.321360e-04	1.001770e+05	(8.436600e-01 1.337820e+00 0.000000e+00)
8.006e-05    	4.703640e+02	1.203060e-04	2.322330e-04	1.000580e+05	(8.566570e-01 1.369700e+00 0.000000e+00)
8.026e-05    	4.703010e+02	1.203740e-04	2.323430e-04	9.999980e+04	(8.462390e-01 1.343220e+00 0.000000e+00)
8.046e-05    	4.702550e+02	1.204470e-04	2.324620e-04	9.999980e+04	(8.076080e-01 1.258910e+00 0.000000e+00)
8.066e-05    	4.702310e+02	1.205200e-04	2.325850e-04	9.999980e+04	(7.437860e-01 1.116370e+00 0.000000e+00)
8.086e-05    	4.702300e+02	1.205910e-04	2.327080e-04	9.999980e+04	(6.510510e-01 9.204400e-01 0.000000e+00)
8.106e-05    	4.702520e+02	1.206590e-04	2.328260e-04	9.999980e+04	(5.332490e-01 6.791200e-01 0.000000e+00)
8.126e-05    	4.702960e+02	1.207220e-04	2.329370e-04	9.999990e+04	(4.034050e-01 4.025790e-01 0.000000e+00)
8.146e-05    	4.703600e+02	1.207790e-04	2.330380e-04	9.999990e+04	(2.707100e-01 2.340200e-01 0.000000e+00)
8.166e-05    	4.704420e+02	1.208300e-04	2.331270e-04	9.999990e+04	(2.217770e-01 3.622260e-01 0.000000e+00)
8.186e-05    	4.705310e+02	1.208710e-04	2.331990e-04	9.999990e+04	(2.199040e-01 6.721290e-01 0.000000e+00)
8.206e-05    	4.706200e+02	1.208980e-04	2.332480e-04	9.999990e+04	(2.185240e-01 9.546150e-01 0.000000e+00)
8.226e-05    	4.707080e+02	1.209130e-04	2.332740e-04	1.000000e+05	(2.173870e-01 1.193950e+00 0.000000e+00)
8.246e-05    	4.707930e+02	1.209160e-04	2.332790e-04	1.000000e+05	(2.164330e-01 1.386690e+00 0.000000e+00)
8.266e-05    	4.708740e+02	1.209080e-04	2.332640e-04	1.000000e+05	(2.156160e-01 1.527980e+00 0.000000e+00)
8.286e-05    	4.709510e+02	1.208900e-04	2.332330e-04	1.000000e+05	(2.149140e-01 1.596740e+00 0.000000e+00)
